0.5691240442344246,55.85357882438238,8.301418282689328,0.9930313118536284,0.882316768138555,8.669100334956392
1.0583249407093023,48.639390005387746,7.097183352589175,1.3017783820086495,12.07929818871576,50.21863492654166
1.7870773168354308,47.616719543677256,6.841736413021982,2.689031709528254,11.140847804264283,23.07213949404911
1.9792087568894752,36.95699160706692,5.933107856031406,6.738716193628969,29.141836299926236,171.36401681534124
2.787822896780086,58.652238308722225,4.7873288347721905,7.1775254536830015,34.82225029580295,61.52144029210545
2.3470451909265293,60.187945834966314,4.496139774420565,7.269179180500565,22.500336975982613,259.3019994172038
3.1878103619291385,36.33232971536475,4.294955955832099,5.966662800607484,29.469523608171077,135.01914828539918
2.7916699903942965,26.065219218263728,2.977926078602209,6.700332828020992,37.89031992494634,242.77089905211787
3.1683034593319395,38.7066086481341,2.369918070626416,8.371461347402771,53.8757764156224,454.05086345861775
3.0792416882877705,35.82179136773123,1.5512926603963402,8.777809550725685,43.949310193731456,282.8136919052459
2.390139858475397,21.91501124771691,2.1997294959895606,7.654474582464824,53.139512118771854,397.7224444199029
2.9608004449144234,32.994229356987894,2.1188787837980003,6.7226815278978265,61.940891743668615,510.1511973934371
3.5786080080610603,28.96257382570552,1.2388270097684544,7.519545035194813,44.99471032245337,636.7560192740636
3.072694250859779,12.178662175561936,1.1469936801879996,7.377876234763469,35.972455847686874,707.7260879385932
2.734117426191195,10.962251065975382,1.3443866118536394,8.865059446112216,61.14781987821934,578.963299570522
